ACTIVE_INGREDIENTS,PRODUCT_NAME,RANKING,PROMOTION_FROM,PROMOTION_TO,PROMOTION_PRICE,REGULAR_PRICE,,NOTES:
DOLUTEGRAVIR/LAMIVUDINE/TENOFOVIR,VOLUTRIP,,,,,318,,
DOMPERIDONE,BIO-DOMPERIDONE,,,,,54.59,,
DOMPERIDONE,MOTILIUM,,,,,54.59,,
DOMPERIDONE,VOMIDON,,,,,54.59,,
DOMPERIDONE,VOMI-GUARD,,,,,54.59,,
DONEPEZIL HCL,ALZIDO,,,,,195.61,,
DONEPEZIL HCL,ARICEPT,,,,,195.61,,
DONEPEZIL HCL,ARIMENTIA,,,,,195.61,,
DONEPEZIL HCL,ARIMER,,,,,195.61,,
DONEPEZIL HCL,CURLOVON,,,,,195.61,,
DONEPEZIL HCL,DONECEPT,,,,,195.61,,
DONEPEZIL HCL,DONEPEZIL UNICORN,,,,,195.61,,
DONEPEZIL HCL,DONERIN,,,,,195.61,,
DONEPEZIL HCL,JUBEZIL,,,,,195.61,,
DONEPEZIL HCL,MACLEODS DONEPEZIL,,,,,195.61,,
DONEPEZIL HCL,NEPIZEL,,,,,195.61,,
DONEPEZIL HCL,ZEPANALZ,,,,,195.61,,
DONEPEZIL HCL,ALZIDO,,,,,205.38,,
DONEPEZIL HCL,ARICEPT,,,,,205.38,,
DONEPEZIL HCL,ARIMENTIA,,,,,205.38,,
DONEPEZIL HCL,ARIMER,,,,,205.38,,
DONEPEZIL HCL,CURLOVON,,,,,205.38,,
DONEPEZIL HCL,DONECEPT,,,,,205.38,,
DONEPEZIL HCL,DONEPEZIL UNICORN,,,,,205.38,,
DONEPEZIL HCL,DONERIN,,,,,205.38,,
DONEPEZIL HCL,JUBEZIL,,,,,205.38,,
DONEPEZIL HCL,MACLEODS DONEPEZIL,,,,,205.38,,
DONEPEZIL HCL,NEPIZEL,,,,,205.38,,
DONEPEZIL HCL,ZEPANALZ,,,,,205.38,,
DORZOLAMIDE/TIMOLOL*,COSOPT,,,,,194.74,,
DORZOLAMIDE/TIMOLOL*,GLAUMIDE CO,,,,,194.74,,
DORZOLAMIDE/TIMOLOL*,GLAUOPT CO,,,,,194.74,,
DORZOLAMIDE/TIMOLOL*,OCUDOR CO,,,,,194.74,,
DOTHIEPIN HCL,PROTHIADEN,,,,,154.92,,
DOTHIEPIN HCL,THADEN,,,,,154.92,,
DOTHIEPIN HCL,SANDOZ DOTHIEPIN,,,,,135.47,,
DOTHIEPIN HCL,THADEN,,,,,135.47,,
DOXAZOSIN,CARDUGEN,,,,,176.59,,
DOXAZOSIN,CARDURA XL,,,,,176.59,,
DOXAZOSIN,CARZIN XL,,,,,176.59,,
DOXAZOSIN,URODOXA,,,,,176.59,,
DOXORUBICIN HCL,ADRIBLASTINA CSV,,,,,95.79,,
DOXORUBICIN HCL,CIPLA DOXORUBICIN,,,,,95.79,,
DOXORUBICIN HCL,DOXILYD (NAMIBIA),,,,,95.79,,
DOXORUBICIN HCL,DOXORUBICIN ACCORD,,,,,95.79,,
DOXORUBICIN HCL,DOXORUBICIN EBEWE,,,,,95.79,,
DOXORUBICIN HCL,DOXORUBICIN RTU,,,,,95.79,,
DOXORUBICIN HCL,ROBOL,,,,,95.79,,
DOXORUBICIN HCL,RUBEXET,,,,,95.79,,
DOXORUBICIN HCL*,CAELYX 20MG/10ML,,,,,7 588.07,,
DOXORUBICIN HCL*,DOXOLIP,,,,,7 588.07,,
DOXORUBICIN HCL*,DOXOPEG,,,,,7 588.07,,
DOXORUBICIN HCL*,DOXORUBICIN-SOL PCH,,,,,7 588.07,,
DOXORUBICIN HCL*,RUBEXET,,,,,7 588.07,,
DOXORUBICIN HCL,ADRIBLASTINA CSV,,,,,406.91,,
DOXORUBICIN HCL,CIPLA DOXORUBICIN,,,,,406.91,,
DOXORUBICIN HCL,DOXILYD (NAMIBIA),,,,,406.91,,
DOXORUBICIN HCL,DOXORUBICIN ACCORD,,,,,406.91,,
DOXORUBICIN HCL,DOXORUBICIN EBEWE,,,,,406.91,,
DOXORUBICIN HCL,DOXORUBICIN RTU,,,,,406.91,,
DOXORUBICIN HCL,ROBOL,,,,,406.91,,
DOXORUBICIN HCL,RUBEXET,,,,,406.91,,
DOXYCYCLINE HCL,DOXYCYL,,,,,63.45,,
DOXYCYCLINE HCL,DUMOXIN 50,,,,,63.45,,
DOXYCYCLINE HCL,A-LENNON DOXYCYCLINE,,,,,41.17,,
DOXYCYCLINE HCL,CYCLIDOX,,,,,41.17,,
DOXYCYCLINE HCL,DOXYCYCLINE BIOTECH,,,,,41.17,,
DOXYCYCLINE HCL,DOXYCYL,,,,,41.17,,
DOXYCYCLINE HCL,DOXYTET,,,,,41.17,,
DOXYCYCLINE HCL,REVIDOX (NAMIBIA ONLY),,,,,41.17,,
DROSPIRENONE/ETHINYL OESTRADIOL*,RUBY,,,,,138.74,,
DROSPIRENONE/ETHINYL OESTRADIOL*,YASMIN,,,,,138.74,,
DROSPIRENONE/ETHINYL OESTRADIOL*,YNEZ,,,,,138.74,,
DULOXETINE,CULAIRE FORTE (NAM),,,,,275,,
DULOXETINE,CYMBALTA,,,,,275,,
DULOXETINE,CYMGEN,,,,,275,,
DULOXETINE,DULEVE,,,,,275,,
DULOXETINE,DULOXETINE HYDROCHLORIDE,,,,,275,,
DULOXETINE,DULTA,,,,,275,,
DULOXETINE,DUZELA,,,,,275,,
DULOXETINE,YELATE,,,,,275,,
DULOXETINE,CULAIRE FORTE (NAMIBIA),,,,,275,,
DULOXETINE,CYMBALTA,,,,,275,,
DULOXETINE,CYMGEN,,,,,275,,
DULOXETINE,DULEVE,,,,,275,,
DULOXETINE,DULOXETINE HYDROCHLORIDE,,,,,275,,
DULOXETINE,DULTA,,,,,275,,
DULOXETINE,DUZELA,,,,,275,,
DULOXETINE,YELATE,,,,,275,,
ECONAZOLE*,GYNO-PEVARYL,,,,,428.98,,
ECONAZOLE*,VARI-ECONAZOLE,,,,,428.98,,
EFAVIRENZ,ADCO-EFAVIRENZ,,,,,145,,
EFAVIRENZ,ASPEN EFAVIRENZ,,,,,145,,
EFAVIRENZ,CIPLA-EFAVIRENZ,,,,,145,,
EFAVIRENZ,EFAMAT,,,,,145,,
EFAVIRENZ,EFAVIRENZ,,,,,145,,
EFAVIRENZ,EFCURE (NAMIBIA ONLY),,,,,145,,
EFAVIRENZ,EFFAHOPE (NAMIBIA),,,,,145,,
EFAVIRENZ,EFRIN,,,,,145,,
EFAVIRENZ,ERIGE,,,,,145,,
EFAVIRENZ,HETERO EFAVIRENZ (NAMIBIA ONLY),,,,,145,,
EFAVIRENZ,HEVAZ,,,,,145,,
EFAVIRENZ,SONKE-EFAVIRENZ,,,,,145,,
EFAVIRENZ,VIREF,,,,,145,,
EFAVIRENZ*,ADCO-EFAVIRENZ,,,,,51.32,,
EFAVIRENZ*,ERIGE,,,,,51.32,,
EFAVIRENZ*,STOCRIN,,,,,51.32,,
EFAVIRENZ*,ZENVIR,,,,,51.32,,
EFAVIRENZ*,ADCO-EFAVIRENZ,,,,,486.57,,
EFAVIRENZ*,EFAMAT,,,,,486.57,,
EFAVIRENZ*,ERIGE,,,,,486.57,,
EFAVIRENZ*,SONKE-EFAVIRENZ,,,,,486.57,,
EFAVIRENZ*,STOCRIN,,,,,486.57,,
EFAVIRENZ*,ZENVIR,,,,,486.57,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,ATENEF,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,ATRIPLA,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,ATROIZA,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,CITENVIR,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,EFTENEM,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,HEFTENAM,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,HETRIPCO,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,MACTRIVIR,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,ODIMUNE,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,RIZENE,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TEERENZ,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TENOFOVIR DISOPROXIL FUMARATE/EFAVIR,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TENOBINE,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TIREMTA,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRENVIR,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRIBUSS,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRIOLAR,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRIONCE,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRIPAVIR,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRIVAGE,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRIVENZ,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRUNO,,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,TRUSTIVA (NAMIBIA ONLY),,,,,280,,
EFAVIRENZ/EMTRICITABINE/TENOFOVIR,VONAVIR (NAMIBIA ONLY),,,,,280,,
EFAVIRENZ/LAMIVUDINE/TENOFOVIR*,EFLATEN,,,,,495,,
EFAVIRENZ/LAMIVUDINE/TENOFOVIR*,ELTENO,,,,,495,,
EFAVIRENZ/LAMIVUDINE/TENOFOVIR*,TELURA (NAMIBIA ONLY),,,,,495,,
EFAVIRENZ/LAMIVUDINE/TENOFOVIR*,TENARENZ,,,,,495,,
EFAVIRENZ/LAMIVUDINE/TENOFOVIR*,TRIODAY (NAMIBIA ONLY),,,,,495,,
EMTRICITABINE/TENOFOVIR FUMARATE,ADCO-EMTEVIR,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,DIDIVIR,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,EMCOVIR,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,EMTIN,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,EMTROC,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,HETEMCIT,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,RICOVIR-EM,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TEMECIT,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TENCITAB,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TENEMCOM,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TENEMINE,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TENOF EM (NAMIBIA ONLY),,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TENOHOPE E,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TRIPLOCO,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TRUVADA,,,,,270,,
EMTRICITABINE/TENOFOVIR FUMARATE,TYRICTEN,,,,,270,,
ENALAPRIL MALEATE,ALAPREN 5,,,,,35.21,,
ENALAPRIL MALEATE,AUSTELL-ENALAPRIL,,,,,35.21,,
ENALAPRIL MALEATE,CIPLATEC,,,,,35.21,,
ENALAPRIL MALEATE,ENALAPRIL BIOTECH,,,,,35.21,,
ENALAPRIL MALEATE,ENALAPRIL UNICORN,,,,,35.21,,
ENALAPRIL MALEATE,ENAP,,,,,35.21,,
ENALAPRIL MALEATE,ENVAS,,,,,35.21,,
ENALAPRIL MALEATE,HR-ENALAPRIL 5,,,,,35.21,,
ENALAPRIL MALEATE,HYPACE,,,,,35.21,,
ENALAPRIL MALEATE,PHARMAPRESS,,,,,35.21,,
ENALAPRIL MALEATE,ENALAPRIL UNICORN,,,,,41.38,,
ENALAPRIL MALEATE,ALAPREN,,,,,41.38,,
ENALAPRIL MALEATE,AUSTELL-ENALAPRIL,,,,,41.38,,
ENALAPRIL MALEATE,CIPLATEC,,,,,41.38,,
ENALAPRIL MALEATE,ENALAPRIL BIOTECH,,,,,41.38,,
ENALAPRIL MALEATE,ENAP,,,,,41.38,,
ENALAPRIL MALEATE,ENVAS,,,,,41.38,,
ENALAPRIL MALEATE,HR-ENALAPRIL,,,,,41.38,,
ENALAPRIL MALEATE,PHARMAPRESS,,,,,41.38,,
ENALAPRIL MALEATE,ALAPREN 20,,,,,88.46,,
ENALAPRIL MALEATE,AUSTELL-ENALAPRIL,,,,,88.46,,
ENALAPRIL MALEATE,CIPLATEC 20MG,,,,,88.46,,
ENALAPRIL MALEATE,ENALAPRIL BIOTECH,,,,,88.46,,
ENALAPRIL MALEATE,ENALAPRIL UNICORN,,,,,88.46,,
ENALAPRIL MALEATE,ENAP,,,,,88.46,,
ENALAPRIL MALEATE,HR-ENALAPRIL,,,,,88.46,,
ENALAPRIL MALEATE,PHARMAPRESS,,,,,88.46,,
ENALAPRIL MALEATE/HYDROCHLOROTHIAZIDE,CO-RENITEC,,,,,109.64,,
ENALAPRIL MALEATE/HYDROCHLOROTHIAZIDE,ENAP-CO,,,,,109.64,,
ENALAPRIL MALEATE/HYDROCHLOROTHIAZIDE,PHARMAPRESS CO,,,,,109.64,,
ENOXAPARIN SODIUM*,CLEXANE,,,,,520.89,,
ENOXAPARIN SODIUM*,NOXFIBRA,,,,,520.89,,
ENOXAPARIN SODIUM*,CLEXANE,,,,,761.07,,
ENOXAPARIN SODIUM*,NOXFIBRA,,,,,761.07,,
ENOXAPARIN SODIUM*,CLEXANE,,,,,1 086.63,,
ENOXAPARIN SODIUM*,NOXFIBRA,,,,,1 086.63,,
ENOXAPARIN SODIUM*,CLEXANE,,,,,1 297.72,,
ENOXAPARIN SODIUM*,NOXFIBRA,,,,,1 297.72,,
EPIRUBICIN HCL,ACCORD EPIRUBICIN,,,,,160.28,,
EPIRUBICIN HCL,ASPEN EPIRUBICIN,,,,,160.28,,
EPIRUBICIN HCL,ASPEN EPIRUBICIN,,,,,160.28,,
EPIRUBICIN HCL,EPICORD,,,,,160.28,,
EPIRUBICIN HCL,EPIRUBICIN-HEXAL,,,,,160.28,,
EPIRUBICIN HCL,ACCORD EPIRUBICIN,,,,,677.11,,
EPIRUBICIN HCL,ASPEN EPIRUBICIN,,,,,677.11,,
EPIRUBICIN HCL,ASPEN EPIRUBICIN 50MG 30ML,,,,,677.11,,
EPIRUBICIN HCL,EPICORD,,,,,677.11,,
EPIRUBICIN HCL,EPIRUBICIN-HEXAL,,,,,677.11,,
ERLOTINIB*,ERLOCIP,,,,,6 368.40,,
ERLOTINIB*,TARCEVA,,,,,6 368.40,,
ERLOTINIB*,TARPIB,,,,,6 368.40,,
ERLOTINIB*,ERCYTA,,,,,20 373.28,,
ERLOTINIB*,ERLOCIP,,,,,20 373.28,,
ERLOTINIB*,TARCEVA,,,,,20 373.28,,
ERLOTINIB*,TARPIB,,,,,20 373.28,,
ERLOTINIB*,TERLOT,,,,,20 373.28,,
ERLOTINIB*,ERCYTA,,,,,24 035.33,,
ERLOTINIB*,ERLOCIP,,,,,24 035.33,,
ERLOTINIB*,TARCEVA,,,,,24 035.33,,
ERLOTINIB*,TARPIB,,,,,24 035.33,,
ERLOTINIB*,TERLOT,,,,,24 035.33,,
ERTAPENEM*,ERTAPENEM ASPEN,,,,,707.38,,
ERTAPENEM*,INVANZ,,,,,707.38,,
ERTAPENEM*,MSD ERTAPENEM,,,,,707.38,,
ERYTHROMYCIN ESTOLATE,ADCO-ERYTHROMYCIN,,,,,20.8,,
ERYTHROMYCIN ESTOLATE,ERYKO,,,,,20.8,,
ERYTHROMYCIN ESTOLATE,ERYMYCIN,,,,,20.8,,
ERYTHROMYCIN ESTOLATE,PURMYCIN,,,,,20.8,,
ERYTHROMYCIN ESTOLATE,RACEMIN,,,,,20.8,,
ERYTHROMYCIN ESTOLATE,XERAMEL,,,,,20.8,,
ERYTHROMYCIN ESTOLATE,BETAMYCIN,,,,,20.22,,
ERYTHROMYCIN ESTOLATE,ERYMYCIN P,,,,,20.22,,
ERYTHROMYCIN ESTOLATE,PURMYCIN,,,,,20.22,,
ERYTHROMYCIN ESTOLATE,XERAMEL,,,,,20.22,,
ERYTHROMYCIN ESTOLATE,ERYMYCIN P,,,,,47.86,,
ERYTHROMYCIN ESTOLATE,PURMYCIN,,,,,47.86,,
ERYTHROMYCIN ESTOLATE,XERAMEL SF,,,,,47.86,,
ESCITALOPRAM OXALATE,ACCORD ESCITALOPRAM,,,,,70.22,,
ESCITALOPRAM OXALATE,BE-TABS ESCITALOPRAM,,,,,70.22,,
ESCITALOPRAM OXALATE,CIPRALEX,,,,,70.22,,
ESCITALOPRAM OXALATE,CITRAZ,,,,,70.22,,
ESCITALOPRAM OXALATE,DOLIN,,,,,70.22,,
ESCITALOPRAM OXALATE,ESCITALOPRAM UNICORN,,,,,70.22,,
ESCITALOPRAM OXALATE,ESETAM,,,,,70.22,,
ESCITALOPRAM OXALATE,ESPRADEP,,,,,70.22,,
ESCITALOPRAM OXALATE,LEXAMIL,,,,,70.22,,
ESCITALOPRAM OXALATE,MACLEODS ESCITALOPRAM,,,,,70.22,,
ESCITALOPRAM OXALATE,MYLAN ESCITALOPRAM,,,,,70.22,,
ESCITALOPRAM OXALATE,NEXITO,,,,,70.22,,
ESCITALOPRAM OXALATE,ZYESCITO,,,,,70.22,,
ESCITALOPRAM OXALATE,ZYTOMIL,,,,,70.22,,
ESCITALOPRAM OXALATE,ACCORD ESCITALOPRAM,,,,,112.1,,
ESCITALOPRAM OXALATE,BE-TABS ESCITALOPRAM,,,,,112.1,,
ESCITALOPRAM OXALATE,CIPRALEX,,,,,112.1,,
ESCITALOPRAM OXALATE,CITRAZ,,,,,112.1,,
ESCITALOPRAM OXALATE,DOLIN,,,,,112.1,,
ESCITALOPRAM OXALATE,ESCITALOPRAM UNICORN,,,,,112.1,,
ESCITALOPRAM OXALATE,ESETAM,,,,,112.1,,
ESCITALOPRAM OXALATE,LEXAMIL,,,,,112.1,,
ESCITALOPRAM OXALATE,MACLEODS ESCITALOPRAM,,,,,112.1,,
ESCITALOPRAM OXALATE,MARPREM,,,,,112.1,,
ESCITALOPRAM OXALATE,MYLAN ESCITALOPRAM,,,,,112.1,,
ESCITALOPRAM OXALATE,ZYESCITO,,,,,112.1,,
ESCITALOPRAM OXALATE,ZYTOMIL,,,,,112.1,,
ESOMEPRAZOLE,ESOTAB,,,,,205.38,,
ESOMEPRAZOLE,EXOMEZ,,,,,205.38,,
ESOMEPRAZOLE,NECTIZOLE,,,,,205.38,,
ESOMEPRAZOLE,NESOPRAM,,,,,205.38,,
ESOMEPRAZOLE,NEXIAM,,,,,205.38,,
ESOMEPRAZOLE,NEXIFLUX,,,,,205.38,,
ESOMEPRAZOLE,NEXIPRAZ,,,,,205.38,,
ESOMEPRAZOLE,NEXMEZOL,,,,,205.38,,
ESOMEPRAZOLE,NEXOMEP,,,,,205.38,,
ESOMEPRAZOLE,TRUSTAN,,,,,205.38,,
ESOMEPRAZOLE,ESOTAB,,,,,316.88,,
ESOMEPRAZOLE,EXOMEZ,,,,,316.88,,
ESOMEPRAZOLE,NECTIZOLE,,,,,316.88,,
ESOMEPRAZOLE,NESOPRAM,,,,,316.88,,
ESOMEPRAZOLE,NEXIAM,,,,,316.88,,
ESOMEPRAZOLE,NEXIFLUX,,,,,316.88,,
ESOMEPRAZOLE,NEXIPRAZ,,,,,316.88,,
ESOMEPRAZOLE,NEXMEZOL,,,,,316.88,,
ESOMEPRAZOLE,NEXOMEP,,,,,316.88,,
ESOMEPRAZOLE,TRUSTAN,,,,,316.88,,
ESOMEPRAZOLE,AZPERAZ,,,,,627.18,,
ESOMEPRAZOLE,MITOGUT,,,,,627.18,,
ESOMEPRAZOLE,NEXIAM,,,,,627.18,,
ESOMEPRAZOLE,NEXIPRAZ,,,,,627.18,,
ESTRADIOL VALERATE,ESTRO-PAUSE,,,,,111.14,,
ESTRADIOL VALERATE,PROGYNOVA,,,,,111.14,,
ESTRADIOL VALERATE,ESTRO-PAUSE,,,,,117.54,,
ESTRADIOL VALERATE,PROGYNOVA,,,,,117.54,,
ETHINYL OESTRADIOL/LEVONORGESTREL,LOGYNON ED,,,,,51.21,,
ETHINYL OESTRADIOL/LEVONORGESTREL,TRIGESTREL,,,,,51.21,,
ETHINYL OESTRADIOL/LEVONORGESTREL,TRIPHASIL,,,,,51.21,,
ETHINYL OESTRADIOL/LEVONORGESTREL*,LEVETTE,,,,,98.91,,
ETHINYL OESTRADIOL/LEVONORGESTREL*,NORDETTE,,,,,98.91,,
ETHINYL OESTRADIOL/LEVONORGESTREL*,ORALCON,,,,,98.91,,
ETHINYL OESTRADIOL/NORGESTREL*,FAMYNOR,,,,,80.33,,
ETHINYL OESTRADIOL/NORGESTREL*,OVRAL,,,,,80.33,,
ETOMIDATE,BBRAUN ETOMIDATE,,,,,1 359.07,,
ETOMIDATE,HYPNOMIDATE,,,,,1 359.07,,
ETOPOSIDE*,ASPEN ETOPOSIDE,,,,,2 489.68,,
ETOPOSIDE*,EPOSIN 100MG/5ML,,,,,2 489.68,,
ETOPOSIDE*,ETOLON (NAMIBIA),,,,,2 489.68,,
ETOPOSIDE*,ETOPOSIDE-HEXAL,,,,,2 489.68,,
ETOPOSIDE*,P&U ETOPOSIDE,,,,,2 489.68,,
ETORICOXIB*,ARCOXIA,,,,,144.19,,
ETORICOXIB*,EXINEF,,,,,144.19,,
ETORICOXIB*,ADCO-ETORICOXIB,,,,,296.64,,
ETORICOXIB*,ARCOXIA,,,,,296.64,,
ETORICOXIB*,AZCURA,,,,,296.64,,
ETORICOXIB*,CORICIB,,,,,296.64,,
ETORICOXIB*,EBOV,,,,,296.64,,
ETORICOXIB*,ECOXAR,,,,,296.64,,
ETORICOXIB*,ETOFLAM,,,,,296.64,,
ETORICOXIB*,ETOFLAM (NAM),,,,,296.64,,
ETORICOXIB*,ETORICOXIB AUSTELL,,,,,296.64,,
ETORICOXIB*,ETROBAX,,,,,296.64,,
ETORICOXIB*,EXINEF,,,,,296.64,,
ETORICOXIB*,EXXIB,,,,,296.64,,
ETORICOXIB*,MARACOXA,,,,,296.64,,
ETORICOXIB*,ADCO-ETORICOXIB,,,,,300.38,,
ETORICOXIB*,ARCOXIA,,,,,300.38,,
ETORICOXIB*,AZCURA,,,,,300.38,,
ETORICOXIB*,CORICIB,,,,,300.38,,
ETORICOXIB*,EBOV,,,,,300.38,,
ETORICOXIB*,ECOXAR,,,,,300.38,,
ETORICOXIB*,ETOFLAM,,,,,300.38,,
ETORICOXIB*,ETOFLAM (NAM),,,,,300.38,,
ETORICOXIB*,ETORICOXIB AUSTELL,,,,,300.38,,
ETORICOXIB*,ETROBAX,,,,,300.38,,
ETORICOXIB*,EXINEF,,,,,300.38,,
ETORICOXIB*,EXXIB,,,,,300.38,,
ETORICOXIB*,MARACOXA,,,,,300.38,,
ETORICOXIB*,ADCO-ETORICOXIB,,,,,358.97,,
ETORICOXIB*,ARCOXIA,,,,,358.97,,
ETORICOXIB*,AZCURA,,,,,358.97,,
ETORICOXIB*,CORICIB,,,,,358.97,,
ETORICOXIB*,EBOV,,,,,358.97,,
ETORICOXIB*,ECOXAR,,,,,358.97,,
ETORICOXIB*,ETOFLAM,,,,,358.97,,
ETORICOXIB*,ETOFLAM (NAM),,,,,358.97,,
ETORICOXIB*,ETORICOXIB AUSTELL,,,,,358.97,,
ETORICOXIB*,ETROBAX,,,,,358.97,,
ETORICOXIB*,EXINEF,,,,,358.97,,
ETORICOXIB*,EXXIB,,,,,358.97,,
ETORICOXIB*,MARACOXA,,,,,358.97,,
EXEMESTANE,ASPEN EXEMESTANE,,,,,1 609.51,,
EXEMESTANE,AROMASIN,,,,,1 609.51,,
EXEMESTANE,EQUISIN,,,,,1 609.51,,
FAMCICLOVIR,CIPAFLAM,,,,,122.34,,
FAMCICLOVIR,FAMVIR,,,,,122.34,,
FAMCICLOVIR,MACLEODS FAMCICLOVIR,,,,,122.34,,
FAMCICLOVIR,CIPAFLAM,,,,,533.95,,
FAMCICLOVIR,FAMVIR,,,,,533.95,,
FAMCICLOVIR,MACLEODS FAMCICLOVIR,,,,,533.95,,
FELODIPINE*,HEXAL-FELODIPINE SR,,,,,106.32,,
FELODIPINE*,PLENDIL,,,,,106.32,,
FENTANYL*,ADCO TENYL,,,,,625.26,,
FENTANYL*,DUROGESIC,,,,,625.26,,
FENTANYL*,FENDERMAL,,,,,625.26,,
FENTANYL*,ADCO TENYL,,,,,1 035.02,,
FENTANYL*,DUROGESIC,,,,,1 035.02,,
FENTANYL*,FENDERMAL,,,,,1 035.02,,
FENTANYL*,ADCO TENYL,,,,,1 425.72,,
FENTANYL*,DUROGESIC,,,,,1 425.72,,
FENTANYL*,FENDERMAL,,,,,1 425.72,,
FENTANYL*,ADCO TENYL,,,,,1 825.12,,
FENTANYL*,DUROGESIC,,,,,1 825.12,,
FENTANYL*,FENDERMAL,,,,,1 825.12,,
FEXOFENADINE HCL,FASTWAY,,,,,45.71,,
FEXOFENADINE HCL,FENOFEX,,,,,45.71,,
FEXOFENADINE HCL,FEXAWAY,,,,,45.71,,
FEXOFENADINE HCL,FEXO,,,,,45.71,,
FEXOFENADINE HCL,FEXOFENADINE BIOTECH,,,,,45.71,,
FEXOFENADINE HCL,TELFAST,,,,,45.71,,
FEXOFENADINE HCL,TELLERGE,,,,,45.71,,
FEXOFENADINE HCL,FASTWAY,,,,,171.42,,
FEXOFENADINE HCL,FENOFEX,,,,,171.42,,
FEXOFENADINE HCL,FEXAWAY,,,,,171.42,,
FEXOFENADINE HCL,FEXO,,,,,171.42,,
FEXOFENADINE HCL,FEXOFENADINE BIOTECH,,,,,171.42,,
FEXOFENADINE HCL,TELFAST,,,,,171.42,,
FEXOFENADINE HCL,TELLERGE,,,,,171.42,,
FILGRASTIM*,FILGRASTIM TEVA,,,,,4 336.86,,
FILGRASTIM*,NEUPOGEN PREF SYR,,,,,4 336.86,,
FILGRASTIM*,GRASTIVA,,,,,4 336.86,,
FILGRASTIM*,ZARZIO PFS,,,,,4 336.86,,
FILGRASTIM*,ZARZIO PFS,,,,,4 336.86,,
FILGRASTIM*,FILGRASTIM TEVA,,,,,4 209.53,,
FILGRASTIM*,NEUPOGEN PREF SYR,,,,,4 209.53,,
FILGRASTIM*,GRASTIVA PRE-FILLED SYR,,,,,4 209.53,,
FILGRASTIM*,ZARZIO PFS,,,,,4 209.53,,
FINASTERIDE,ACCORD FINASTERIDE,,,,,279,,
FINASTERIDE,BINFIN (NAMIBIA ONLY),,,,,279,,
FINASTERIDE,FENRYDE,,,,,279,,
FINASTERIDE,FINCAR,,,,,279,,
FINASTERIDE,FINIDE,,,,,279,,
FINASTERIDE,FINPECIA,,,,,149.83,,
FINASTERIDE,PROFINA,,,,,149.83,,
FINASTERIDE,PROPECIA,,,,,149.83,,
FINGOLIMOD*,MYELENEA,,,,,8 072.95,,
FINGOLIMOD*,TUVIGIN,,,,,8 072.95,,
FLUCLOXACILLIN SODIUM,FLUPEN,,,,,57.91,,
FLUCLOXACILLIN SODIUM,MEDREICH FLUCLOXACILLIN,,,,,57.91,,
FLUCLOXACILLIN SODIUM,SANDOZ FLUCLOXACILLIN,,,,,57.91,,
FLUCONAZOLE,ARICON,,,,,113.77,,
FLUCONAZOLE,ASPEN FLUCONAZOLE,,,,,113.77,,
